date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
1994-10-24,1.107,1.098,1.135,1.148,1.069,1.072,1.093,1.213,1.227,"The economy of certain states, such as those in the Federal Reserve district, remained strong in October 1994 despite soft crude oil and natural gas prices.","In October 1994, certain states in a Federal Reserve district reported strong economic conditions despite soft crude oil and natural gas prices. The report indicates energy commodity prices were weak during that period even as regional economic activity remained resilient."
1994-10-31,1.121,1.112,1.148,1.163,1.083,1.094,1.105,1.189,1.228,"The United States had various energy-related developments in 1994, including the development of damage-cost estimates for different regions by the Energy Commission, and the operation of central heating plants using fuel oil, gas, or other energy sources.","In 1994, U.S. energy developments included the Energy Commission creating regional damage-cost estimates and the operation of central heating plants that used fuel oil, natural gas, or other energy sources. The content does not provide specific gasoline-market drivers (e.g., crude supply, refinery outages, inventories, demand, policy changes) relevant to near-term U.S. gasoline price forecasting."
1994-11-07,1.123,1.122,1.159,1.174,1.091,1.092,1.111,1.174,1.228,The Crystal Oil company's shares rose due to its plan to sell its United States oil and gas fields to the Apache Corporation for about $101 million.,"Crystal Oil shares rose after it announced plans to sell its U.S. oil and gas fields to Apache for about $101 million, shifting ownership of domestic upstream assets."
1994-11-14,1.122,1.121,1.161,1.177,1.088,1.087,1.105,1.209,1.233,The fuel oil price was liberalized in Honduras in 1994.,"Honduras liberalized fuel oil pricing in 1994, shifting prices from government control to a market-based system. The article contains no information on current crude oil markets, U.S. refining, inventories, demand, or policy that would directly inform a U.S. gasoline price forecast."
1994-11-21,1.113,1.116,1.161,1.175,1.083,1.072,1.1,1.186,1.229,,
1994-11-28,1.117,1.129,1.177,1.187,1.095,1.064,1.116,1.163,1.238,"The Philippines has substantial hydro power resources, which can help achieve a fuel mix that insulates the sector from drastic changes in oil supplies and prices.",The Philippines highlighted its substantial hydropower resources as a way to diversify its power-generation fuel mix and reduce exposure to volatility in global oil supplies and prices.
1994-12-05,1.127,1.147,1.21,1.211,1.105,1.061,1.135,1.184,1.249,There is no objective fact about United States gasoline price or oil price in the provided search results.,"The provided articles contain no objective facts, figures, or reported developments related to U.S. gasoline prices or oil markets. As a result, there are no specific supply, demand, refinery, inventory, policy, or geopolitical items in this set that could inform gasoline price forecasting."
1994-12-12,1.131,1.158,1.225,1.223,1.114,1.054,1.147,1.191,1.257,The price of normal butane relative to unleaded gasoline on the U.S. Gulf Coast fell about 5 cents per gallon between 1987 and 1988.,Normal butane’s price relative to unleaded gasoline on the U.S. Gulf Coast declined by about 5 cents per gallon between 1987 and 1988. This indicates a shift in the butane–gasoline blending value relationship over that period.
1994-12-19,1.134,1.169,1.237,1.235,1.122,1.053,1.159,1.175,1.26,There are no objective facts about the current United States gasoline price or oil price in the provided search results.,"The provided articles contain no objective facts or data about current U.S. gasoline prices, crude oil prices, refinery operations, inventories, demand, or supply disruptions. As a result, they offer no specific market-relevant inputs for forecasting U.S. gasoline prices."
1994-12-26,1.125,1.163,1.23,1.233,1.115,1.041,1.146,1.153,1.261,The oil shocks of the 1970s led to an expansion of Saudi Arabia's economy due to increased oil prices.,"The oil shocks of the 1970s drove oil prices higher, leading to an expansion of Saudi Arabia’s economy."
1995-01-02,1.127,1.156,1.227,1.228,1.107,1.045,1.146,1.176,1.268,The economic risk associated with fluctuating fossil fuel prices can be decreased by using biomass power generation.,"Biomass power generation is presented as a way to reduce economic risk from volatile fossil fuel prices by diversifying energy supply away from fossil fuels. The article provides no specific data or developments on U.S. crude oil, refining, fuel demand, inventories, or policy changes that would directly inform near-term U.S. gasoline price forecasts."
1995-01-09,1.134,1.155,1.225,1.226,1.106,1.066,1.146,1.159,1.268,"The US government maintains an underground petroleum storage facility, which may impact fuel and oil prices.","The U.S. government maintains an underground petroleum storage facility (the Strategic Petroleum Reserve) that can be used to store or release crude oil, actions that may influence crude supply conditions and, in turn, fuel and oil prices."
1995-01-16,1.126,1.15,1.22,1.218,1.104,1.051,1.143,1.136,1.264,The price of oil has increased considerably in the last two years as of January 1995.,"Oil prices had risen substantially over the prior two years as of January 1995, a development that can feed into higher U.S. gasoline prices through increased crude input costs."
1995-01-23,1.132,1.15,1.222,1.214,1.104,1.071,1.138,1.167,1.258,"The average gasoline price in the US is not mentioned in the provided search results. However, there is a mention of an attempt to lower gasoline prices by releasing gasoline from the Northeast reserve.",An effort was noted to lower U.S. gasoline prices by releasing gasoline from the Northeast gasoline reserve. No specific figures for the U.S. average gasoline price were provided.
1995-01-30,1.131,1.148,1.219,1.209,1.104,1.072,1.142,1.145,1.253,The price of oil declined in 1930 after the discovery of the East Texas oilfield.,"Oil prices fell in 1930 following the discovery of the East Texas oilfield, which increased oil supply."
1995-02-06,1.124,1.145,1.219,1.205,1.101,1.062,1.139,1.126,1.248,The IMF Staff Country Reports Volume 1995 Issue 010 mentions that the United States imports petroleum at above prevailing international prices.,"The IMF Staff Country Reports (1995 Issue 010) notes that the United States imports petroleum at prices above prevailing international levels, implying relatively higher import acquisition costs compared with global benchmarks."
1995-02-13,1.121,1.141,1.218,1.201,1.097,1.058,1.133,1.152,1.245,The American Automobile Association reported 1994 gasoline and oil cost rates.,"AAA reported 1994 gasoline and oil cost rates, providing historical benchmarks for fuel-related expenses. The report did not include current supply/demand conditions, refinery operations, crude oil market developments, or near-term price drivers."
1995-02-20,1.115,1.138,1.216,1.198,1.094,1.049,1.129,1.133,1.243,,
1995-02-27,1.121,1.137,1.216,1.193,1.095,1.068,1.132,1.117,1.24,The prices of fuels such as natural gas and oil were uncertain in 1995 and affected the economic evaluation of energy efficiency projects.,"In 1995, uncertainty in fuel prices—specifically natural gas and oil—was highlighted as a factor affecting the economic evaluation of energy efficiency projects. The article does not provide specific U.S. gasoline market data, supply/demand changes, refinery conditions, or price levels relevant to near-term gasoline price forecasting."
1995-03-06,1.123,1.137,1.212,1.191,1.096,1.068,1.133,1.156,1.237,The Arctic Refuge coastal plain is rated by geologists as the most promising onshore oil and gas exploration area in the United States.,"Geologists rate the Arctic National Wildlife Refuge coastal plain as the most promising onshore U.S. area for oil and gas exploration, indicating potential for future domestic crude supply if developed."
1995-03-13,1.116,1.133,1.207,1.188,1.092,1.057,1.129,1.136,1.23,The United States refiner's acquisition cost for crude oil is a factor in determining jet fuel prices.,U.S. refiners’ acquisition cost for crude oil is an input cost that affects jet fuel pricing.
1995-03-20,1.114,1.129,1.203,1.183,1.088,1.064,1.12,1.12,1.229,The latest US inflation report may provide clues to future gasoline prices.,"The latest U.S. inflation report is highlighted as a potential signal for where gasoline prices may head next, implying that broader price trends in the CPI could influence fuel costs. No specific CPI figures, gasoline index details, or drivers (crude prices, refining margins, inventories) are provided."
1995-03-27,1.121,1.128,1.198,1.18,1.088,1.08,1.121,1.166,1.223,The world price of oil is largely exogenous from the point of view of the U.S. economy.,"The article notes that global crude oil prices are largely determined outside the U.S. economy (exogenous), implying U.S. gasoline prices are heavily influenced by international oil market conditions rather than domestic factors alone."
1995-04-03,1.133,1.132,1.2,1.181,1.095,1.104,1.132,1.152,1.226,"The objective facts about the United States gasoline price and oil price are:
The price of oil was unreasonably low in 1995, which would render any conservation efforts ineffective .
Oil prices were lower on average in 1995 .
There is a conversion factor of one kiloliter equal to 6.29 barrels of oil .","Oil prices were lower on average and described as “unreasonably low” in 1995, implying weak incentives for conservation at that time. One kiloliter of oil equals 6.29 barrels, a unit conversion relevant for comparing supply and demand data across sources."
1995-04-10,1.149,1.143,1.202,1.185,1.11,1.122,1.149,1.186,1.241,"The use of alternate feedstocks, such as naphtha, fuel oil, and coal, has been considered in ammonia plants in the United States, which could impact the demand for natural gas.","U.S. ammonia producers have been considering switching from natural gas to alternate feedstocks such as naphtha, fuel oil, and coal. This could reduce natural-gas demand and increase demand for petroleum-based feedstocks (naphtha/fuel oil), affecting broader refinery and fuel-market balances relevant to gasoline pricing."
