CBSA Code,CBSA,start_date,end_date,OT,Category,Defining Parameter,Defining Site,Number of Sites Reporting,date,search_fact,report_fact
35620,"New York-Newark-Jersey City, NY-NJ-PA",2001-12-10,2001-12-16,69.57142857142857,Moderate,NO2,34-039-0004,39.857142857142854,2001-12-10,The New York Canal segment lacks data on air and water temperature.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2001-12-17,2001-12-23,52.142857142857146,Good,PM2.5,34-039-0004,39.57142857142857,2001-12-17,"The SIATMS project aimed to improve air quality in Staten Island, New York, as part of a larger implementation of Intelligent Transportation Systems (ITS) by the New York",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2001-12-24,2001-12-30,56.42857142857143,Moderate,PM2.5,34-039-0004,43.57142857142857,2001-12-24,"The Air Quality Index (AQI) is used to measure air quality, and New Jersey has PAMS sites in Philadelphia and New York City areas to monitor air quality.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2001-12-31,2002-01-06,65.57142857142857,Moderate,PM2.5,34-039-0004,38.285714285714285,2001-12-31,The New York State Department of Environmental Conservation permits disposal sites that accept asbestos-containing materials for disposal.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-01-07,2002-01-13,62.57142857142857,Moderate,PM2.5,34-039-0004,36.57142857142857,2002-01-07,"The New York State Department of Environmental Conservation (DEC) is responsible for protecting the land, water, and air resources in New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-01-14,2002-01-20,61.57142857142857,Moderate,PM2.5,34-039-0004,42.0,2002-01-14,"Objective facts about the Environment situation:
The EPA has published an Air Pollution Control Cost Manual, which provides guidance on controlling air pollution. 
The New York City Council has introduced legislation to address air pollution hotspots in community air quality surveys. 
The State Environmental Quality Review Act (SEQRA) is a law in New York that requires environmental review of certain actions.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-01-21,2002-01-27,65.57142857142857,Moderate,PM2.5,36-005-0110,38.42857142857143,2002-01-21,"The NYC High Performance Landscape Guidelines aim to improve air quality, water quality, stormwater capture, and livability in the city.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-01-28,2002-02-03,62.142857142857146,Moderate,PM2.5,34-039-0004,37.857142857142854,2002-01-28,"Ambient air pollution has acute health effects, and ultrafine particles are a major concern.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-02-04,2002-02-10,67.57142857142857,Moderate,PM2.5,34-039-0004,41.0,2002-02-04,"The study on Iowa concentrated animal feeding operations air quality highlights the importance of environmental modeling in understanding the fate of chemicals in water, air, and soil.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-02-11,2002-02-17,54.714285714285715,Moderate,NO2,34-013-0016,37.0,2002-02-11,The Bay Area Air Quality Management District works with public partners to improve air quality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-02-18,2002-02-24,60.714285714285715,Moderate,PM2.5,36-005-0110,36.857142857142854,2002-02-18,"Air pollution is a significant environmental concern, with estimates suggesting that it caused 650 deaths in London in 1873 and 400 deaths in New York City.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-02-25,2002-03-03,61.57142857142857,Moderate,NO2,34-013-0016,41.142857142857146,2002-02-25,"The ""Clear Skies"" proposal, a long-range program, aims to dramatically cut air pollution from power plants at a rate that is faster than current law requires.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-03-04,2002-03-10,66.28571428571429,Moderate,NO2,34-039-0004,36.285714285714285,2002-03-04,"The spatial association between community air pollution and mortality has been studied, with findings suggesting a correlation between the two.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-03-11,2002-03-17,74.71428571428571,Moderate,PM2.5,34-039-0004,37.142857142857146,2002-03-11,"The air quality in New York was affected, and there were efforts to reduce air pollution and improve environmental quality in the early 2000s.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-03-18,2002-03-24,55.857142857142854,Moderate,PM2.5,36-061-0056,38.0,2002-03-18,"The air quality in New York City was a concern in 2002, with mentions of poor air quality and efforts to improve it.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-03-25,2002-03-31,57.285714285714285,Moderate,NO2,34-013-1003,40.0,2002-03-25,"Objective facts about the Environment situation:
The New York State Department of Environmental Conservation and county authorities are involved in emergency pesticide application notification exemption reporting. 
The OTC NOx Budget Program Compliance Report aims to reduce air pollution and meet the National Ambient Air Quality Standard (NAAQS) for ground-level ozone. 
The New York State Department of Environmental Conservation issues air and water quality permits for power plants, such as Mirant's new Bowline power plant.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-04-01,2002-04-07,53.42857142857143,Moderate,NO2,34-039-0004,43.142857142857146,2002-04-01,"The Air Sampling Technician Initial course is scheduled for May 23-24, 2024, in New York, NY.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-04-08,2002-04-14,64.28571428571429,Moderate,NO2,34-039-0004,47.714285714285715,2002-04-08,"The New York State Department of Environmental Conservation's Division of Environmental Remediation prepared an operation and maintenance manual on April 11, 2002.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-04-15,2002-04-21,95.42857142857143,Unhealthy for Sensitive Groups,Ozone,34-029-0006,44.57142857142857,2002-04-15,"The National Environmental Policy Act (NEPA) and the New York State Environmental Quality Review Act (SEQRA) require a public ""scoping"" process for environmental projects.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-04-22,2002-04-28,61.714285714285715,Moderate,NO2,34-039-0004,44.142857142857146,2002-04-22,"The air quality in New York City has been a concern, with ozone levels affecting sperm counts, and air quality regulations impacting industries.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-04-29,2002-05-05,67.85714285714286,Moderate,NO2,34-039-0004,46.714285714285715,2002-04-29,The emission of volatile organic compounds (VOCs) from traffic paint is regulated by Federal and State air quality regulations.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-05-06,2002-05-12,73.28571428571429,Moderate,NO2,36-079-0005,44.142857142857146,2002-05-06,The Environmental Quality Board in Pennsylvania tracks data to help agency officials monitor environmental quality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-05-13,2002-05-19,67.85714285714286,Moderate,NO2,34-029-0006,44.142857142857146,2002-05-13,The New York State Department of Environmental Conservation (NYSDEC) and the U.S. Army Corps of Engineers conducted the Jamaica Bay Borrow Pit Evaluation Project between 2000 and 2003.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-05-20,2002-05-26,74.14285714285714,Moderate,Ozone,34-027-3001,47.285714285714285,2002-05-20,The New York State Environmental Facilities is involved in addressing Climate Change and Air Quality issues in upstate New York.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-05-27,2002-06-02,89.57142857142857,Moderate,Ozone,34-039-0004,43.0,2002-05-27,"The New York State Education Department regulation states that Health and Safety Committees must consider air quality, pest management, construction issues, etc. during school construction.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-06-03,2002-06-09,94.28571428571429,Moderate,Ozone,34-027-3001,42.57142857142857,2002-06-03,"The current environmental situation is affected by various factors, including air quality, water quality, biodiversity, and wildlife conservation.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-06-10,2002-06-16,111.28571428571429,Moderate,Ozone,34-029-0006,46.714285714285715,2002-06-10,"The U.S. Environmental Protection Agency issued a code red warning for air quality in the Mid-Atlantic States, including New York, on June 11, 2002.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-06-17,2002-06-23,141.28571428571428,Unhealthy,Ozone,34-023-0011,43.142857142857146,2002-06-17,The United States Environmental Protection Agency (EPA) has developed environmental indicators (EI) to measure the quality of the environment in relation to current human health and ecological conditions.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-06-24,2002-06-30,137.42857142857142,Unhealthy,Ozone,34-025-0005,42.857142857142854,2002-06-24,"The air quality in New York City is a significant concern, with high levels of pollutants such as PM10, SO2, and VOCs.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-07-01,2002-07-07,151.71428571428572,Unhealthy,Ozone,34-029-0006,45.857142857142854,2002-07-01,The Port Authority of New York and New Jersey will provide shared cargo and air quality information.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-07-08,2002-07-14,146.71428571428572,Unhealthy for Sensitive Groups,Ozone,34-029-0006,41.285714285714285,2002-07-08,"The smoke from Canadian fires has blanketed the Eastern U.S., affecting air quality in places such as New York, Baltimore, and Washington, D.C.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-07-15,2002-07-21,162.42857142857142,Very Unhealthy,Ozone,34-029-0006,41.142857142857146,2002-07-15,The U.S. Environmental Protection Agency (EPA) National air pollution surveillance program provides data on air quality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-07-22,2002-07-28,101.85714285714286,Good,Ozone,34-039-0004,45.0,2002-07-22,There is no objective fact about the Environment situation in the provided search results.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-07-29,2002-08-04,171.42857142857142,Unhealthy,Ozone,36-103-0002,41.285714285714285,2002-07-29,"The EPA, New York State Department of Environmental Conservation, and NJDEP are involved in environmental conservation efforts.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-08-05,2002-08-11,107.71428571428571,Good,Ozone,34-023-0011,40.285714285714285,2002-08-05,"Objective facts about the Environment situation: 
The New York State Department of Environmental Conservation provided a framework for resolving human-beaver conflicts. 
Ch 450 Environmental Quality Review is a law in Suffolk County, NY.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-08-12,2002-08-18,188.42857142857142,Unhealthy,Ozone,34-029-0006,44.57142857142857,2002-08-12,"The New York State Department of Environmental Conservation (DEC) has been involved in various environmental conservation efforts, including designating lead agencies under Article 8 of the Environmental Conservation Law.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-08-19,2002-08-25,114.14285714285714,Unhealthy for Sensitive Groups,Ozone,34-027-3001,40.142857142857146,2002-08-19,"Objective facts about the Environment situation: 
New York City has a regulation of 1 ppbv for hydrogen sulfide air quality. 
Air quality within a building in New York City was tested in February 2001. 
Policies aim to mitigate urban sprawl's impact on air quality and water quality. 
A vision of dystopia in 2022 New York City includes thick air pollution.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-08-26,2002-09-01,57.857142857142854,Good,Ozone,34-029-0006,39.42857142857143,2002-08-26,"The New Mexico Water Quality Act, adopted in 1967, provides authority for water quality management.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-09-02,2002-09-08,101.85714285714286,Good,Ozone,34-027-3001,43.714285714285715,2002-09-02,"The World Summit on Sustainable Development in 2002 addressed issues such as air pollution, including transboundary air pollution, acid deposition, and ozone depletion.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-09-09,2002-09-15,117.28571428571429,Moderate,Ozone,34-027-3001,41.57142857142857,2002-09-09,The New York State Department of Environmental Conservation is responsible for management and protection of natural resources and environmental quality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-09-16,2002-09-22,59.42857142857143,Moderate,Ozone,34-039-0004,42.42857142857143,2002-09-16,"The Interstate Sanitation Commission reported on water pollution, air pollution, sewage, ocean waivers, secondary treatment regulations, and acid rain in New Jersey, Connecticut, and New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-09-23,2002-09-29,46.42857142857143,Good,NO2,34-039-0004,45.57142857142857,2002-09-23,"The air quality in New York City in 1953 was severe, with smog conditions being studied by historians, environmentalists, and public health officials to understand the current situation.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-09-30,2002-10-06,67.28571428571429,Moderate,PM2.5,34-039-0004,41.714285714285715,2002-09-30,"New York State has laws and regulations in place to protect the environment, including the Environmental Quality Review Act and the State Environmental Quality Review Act.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-10-07,2002-10-13,48.57142857142857,Good,NO2,34-039-0004,42.0,2002-10-07,The federal government intervened with efforts to protect air quality in 2002.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2002-10-14,2002-10-20,48.0,Good,NO2,34-039-0004,45.714285714285715,2002-10-14,"The New York State Department of Environmental Conservation has a policy to ensure economic development while protecting the environment, as stated in the Environmental Conservation Law (ECL), Article 23, Title 27.",NA
