date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
1994-09-12,1.15,1.121,1.16,1.163,1.096,1.145,1.129,1.266,1.226,The price of oil in 1994 averaged $31 a barrel.,"Oil prices averaged about $31 per barrel in 1994, providing a historical benchmark for crude input costs that can influence gasoline prices."
1994-09-19,1.14,1.116,1.152,1.157,1.091,1.128,1.123,1.249,1.225,"Objective facts about the Economy and Energy situation:
Crude oil and coal prices are determined by international markets. 
Sugar prices tumbled following the second oil shock in 1979.","Crude oil prices are set by international markets, making U.S. gasoline costs sensitive to global crude price movements over the next several weeks. Coal prices are also internationally determined, and historical precedent shows commodity prices (e.g., sugar) can drop sharply after major oil shocks."
1994-09-26,1.129,1.111,1.146,1.155,1.085,1.11,1.114,1.23,1.222,"Objective facts about the Economy and Energy situation: 
Delta Air Lines' fuel consumption in 1994 was sensitive to changes in jet fuel prices, with a one-cent change affecting costs by approximately $25 million.","Delta Air Lines reported that its fuel consumption costs are highly sensitive to jet fuel price movements, with a one-cent change in jet fuel prices shifting annual costs by roughly $25 million. This highlights the potential for significant near-term changes in refined product demand and purchasing behavior when fuel prices move."
1994-10-03,1.12,1.105,1.136,1.153,1.078,1.092,1.109,1.205,1.231,The price of oil was low in the early 1980s,"Oil prices were low in the early 1980s, indicating a historical period when crude oil costs (a key input to U.S. gasoline prices) were depressed."
1994-10-10,1.114,1.1,1.137,1.147,1.072,1.087,1.103,1.178,1.231,"The gas guzzler tax rates were expected to raise revenue, but a direct tax on gasoline, oil would have more significant effects on the economy.","Discussion highlighted that raising funds via the existing gas guzzler tax has limited economic impact compared with implementing a direct tax on gasoline and oil, which would have broader economy-wide effects. The piece provided no concrete changes to near-term fuel supply/demand, refinery operations, inventories, or policy timing that would directly inform gasoline price moves over the next 1–7 weeks."
1994-10-17,1.106,1.098,1.138,1.146,1.069,1.073,1.096,1.16,1.229,"Objective facts about the Economy and Energy situation:
The price of gasoline reached nearly $20 a gallon in the United States on October 19, 1994. 
Economic analysts suggested that a political or military crisis increased U.S. retail gasoline prices by five cents per gallon.","A historical example cited U.S. gasoline prices reaching nearly $20 per gallon on October 19, 1994. Economic analysts said political or military crises can raise U.S. retail gasoline prices by about five cents per gallon."
1994-10-24,1.107,1.098,1.135,1.148,1.069,1.072,1.093,1.213,1.227,"The economy of certain states, such as those in the Federal Reserve district, remained strong in October 1994 despite soft crude oil and natural gas prices.",October 1994 reports from parts of the Federal Reserve district indicated state economies remained strong even as crude oil and natural gas prices were soft. Soft upstream energy prices are a relevant input for near-term U.S. gasoline cost trends.
1994-10-31,1.121,1.112,1.148,1.163,1.083,1.094,1.105,1.189,1.228,"The United States had various energy-related developments in 1994, including the development of damage-cost estimates for different regions by the Energy Commission, and the operation of central heating plants using fuel oil, gas, or other energy sources.","In 1994, the U.S. Energy Commission developed regional damage-cost estimates and central heating plants operated using fuel oil, gas, and other energy sources. No near-term information was provided on crude oil supply/demand, refinery operations, inventories, disruptions, or policy changes that would affect U.S. gasoline prices over the next 1–7 weeks."
1994-11-07,1.123,1.122,1.159,1.174,1.091,1.092,1.111,1.174,1.228,The Crystal Oil company's shares rose due to its plan to sell its United States oil and gas fields to the Apache Corporation for about $101 million.,"Crystal Oil plans to sell its U.S. oil and gas fields to Apache for about $100 million, signaling a shift in upstream asset ownership that could affect near-term domestic production and supply expectations. Crystal Oil’s share price rose on the news."
1994-11-14,1.122,1.121,1.161,1.177,1.088,1.087,1.105,1.209,1.233,The fuel oil price was liberalized in Honduras in 1994.,"Honduras liberalized fuel oil prices in 1994. No information in this item addresses near-term U.S. crude supply/demand, refining capacity, inventories, taxes, or distribution factors that would be useful for forecasting U.S. gasoline prices over the next 1–7 weeks."
1994-11-21,1.113,1.116,1.161,1.175,1.083,1.072,1.1,1.186,1.229,,
1994-11-28,1.117,1.129,1.177,1.187,1.095,1.064,1.116,1.163,1.238,"The Philippines has substantial hydro power resources, which can help achieve a fuel mix that insulates the sector from drastic changes in oil supplies and prices.","The Philippines highlighted that expanding hydropower could shift its power generation fuel mix away from oil, reducing exposure to oil supply disruptions and oil price volatility. This indicates potential downstream moderation in oil-derived fuel demand sensitivity in markets pursuing non-oil generation, though no U.S.-specific supply, demand, inventory, or refinery details were provided."
1994-12-05,1.127,1.147,1.21,1.211,1.105,1.061,1.135,1.184,1.249,There is no objective fact about United States gasoline price or oil price in the provided search results.,"The provided articles contain no objective facts, figures, or developments related to U.S. gasoline prices or the crude oil market that would inform a 1–7 week gasoline price forecast. No supply, demand, refinery, inventory, policy, or geopolitical information relevant to near-term gasoline pricing is included."
1994-12-12,1.131,1.158,1.225,1.223,1.114,1.054,1.147,1.191,1.257,The price of normal butane relative to unleaded gasoline on the U.S. Gulf Coast fell about 5 cents per gallon between 1987 and 1988.,"Normal butane’s price relative to unleaded gasoline on the U.S. Gulf Coast declined by about $0.05/gal between 1987 and 1988, implying weaker butane blending economics versus gasoline in that period."
1994-12-19,1.134,1.169,1.237,1.235,1.122,1.053,1.159,1.175,1.26,There are no objective facts about the current United States gasoline price or oil price in the provided search results.,"The provided articles contain no objective facts on current U.S. gasoline or crude oil prices and no related developments (e.g., refinery outages, inventory changes, demand shifts, policy actions, or supply disruptions) that could inform a 1–7 week U.S. gasoline price forecast. Consequently, no actionable price-relevant inputs can be extracted from this set."
1994-12-26,1.125,1.163,1.23,1.233,1.115,1.041,1.146,1.153,1.261,The oil shocks of the 1970s led to an expansion of Saudi Arabia's economy due to increased oil prices.,"1970s oil shocks drove oil prices higher, which expanded Saudi Arabia’s economy. This highlights that supply disruptions and price spikes in crude oil can have downstream implications for U.S. gasoline prices."
1995-01-02,1.127,1.156,1.227,1.228,1.107,1.045,1.146,1.176,1.268,The economic risk associated with fluctuating fossil fuel prices can be decreased by using biomass power generation.,"Biomass power generation can reduce exposure to economic risk from fluctuating fossil fuel prices. This suggests potential dampening of demand-side sensitivity to oil and refined-product price swings, a factor relevant to near-term gasoline price volatility."
1995-01-09,1.134,1.155,1.225,1.226,1.106,1.066,1.146,1.159,1.268,"The US government maintains an underground petroleum storage facility, which may impact fuel and oil prices.","The U.S. government maintains an underground petroleum storage facility (the Strategic Petroleum Reserve) that can be used to store or release crude oil, influencing crude supply available to refiners and potentially affecting gasoline prices. Announcements or actions related to adding to or drawing from this storage can shift market expectations for near-term oil and fuel pricing."
1995-01-16,1.126,1.15,1.22,1.218,1.104,1.051,1.143,1.136,1.264,The price of oil has increased considerably in the last two years as of January 1995.,"Oil prices had risen substantially over the prior two years as of January 1995, indicating higher crude input costs for gasoline relative to earlier periods."
1995-01-23,1.132,1.15,1.222,1.214,1.104,1.071,1.138,1.167,1.258,"The average gasoline price in the US is not mentioned in the provided search results. However, there is a mention of an attempt to lower gasoline prices by releasing gasoline from the Northeast reserve.",The week’s coverage referenced an effort to lower U.S. gasoline prices by releasing fuel from the Northeast gasoline reserve. No national average U.S. gasoline price level or week-over-week change was provided in the cited items.
