date,date.1,end_date,OT,search_fact,report_fact
2003-05-12,2003-05-12,2003-05-18,0.1923076923076923,"The Southern African regions have a high prevalence of HIV-related infections, and fear of SARS infection has led to a decline in economic activity.",NA
2003-05-19,2003-05-19,2003-05-25,0.2058823529411764,"The Morbidity and Mortality Weekly Report (MMWR) from May 25, 2003, mentions that CDC had recommended quarantines on commercial facilities or households with infected animals or received infected animals.",NA
2003-05-26,2003-05-26,2003-06-01,0.4666666666666667,"The 1918 influenza pandemic, also known as ""The Great War"", infected one-quarter of the U.S. and one-fifth of the world, resulting in 20-40 million deaths worldwide.",NA
2003-06-02,2003-06-02,2003-06-08,0.2808988764044944,"Influenza B viruses were reported in Africa and the United States in 2002-03, and infection with influenza A (H5N1) was also reported.",NA
2003-06-09,2003-06-09,2003-06-15,0.3932584269662921,The global variation of influenza outbreaks can be as great as the infection rate of other diseases in immunocompetent individuals.,NA
2003-06-16,2003-06-16,2003-06-22,0.4210526315789473,"Objective facts about the Public Health and FLU situation:
Influenza virus RNA can be detected via real-time PCR using the “AmpliSens ® Influenza” . Low Pathogenic Avian Influenza (LPAI) can cause mild disease and may easily go undetected . Avian influenza is listed as a zoonotic disease with public health importance .",NA
2003-06-23,2003-06-23,2003-06-29,0.2903225806451613,The incubation period for Zika virus infection is unknown.,NA
2003-06-30,2003-06-30,2003-07-06,0.2909090909090909,"The Department of Health in Hong Kong confirmed that a boy's father was infected with a strain of the influenza A(H5N1) virus on February 21, 2003.",NA
2003-07-07,2003-07-07,2003-07-13,0.3571428571428571,"When an animal or a person is infected with two different flu viruses, the viruses can swap parts, leading to the emergence of a new virus.",NA
2003-07-14,2003-07-14,2003-07-20,0.2962962962962963,"Influenza infection can cause severe complications, especially in children, including encephalitis or encephalopathy, and is characterized by fever, malaise, myalgia, and upper respiratory tract symptoms or infections.",NA
2003-07-21,2003-07-21,2003-07-27,0.1979166666666666,"The influenza virus is a significant public health concern, and chronic stress can increase the risk of infection.",NA
2003-07-28,2003-07-28,2003-08-03,0.1739130434782608,"The influenza C virus is mentioned as a separate entity from the newly discovered coronavirus, which is the etiological agent of SARS.",NA
2003-08-04,2003-08-04,2003-08-10,0.0555555555555555,"Aug 8, 2003, geophagy (eating dirt) in Africa does not appear to be a recent cultural development; it may predate Homo sapiens.",NA
2003-08-11,2003-08-11,2003-08-17,0.0769230769230769,The 2009 pandemic influenza A H1N1 infection was associated with cardiovascular disease mortality rates.,NA
2003-08-18,2003-08-18,2003-08-24,0.0,"Influenza virus is a significant public health concern, and negative emotions can contribute to a greater risk of infection.",NA
2003-08-25,2003-08-25,2003-08-31,0.0526315789473684,"The 2024-2025 Influenza Vaccine Strains are available, and Influenza Antibodies are being offered with a 20% discount for US customers.",NA
2003-09-01,2003-09-01,2003-09-07,0.0625,"The influenza virus vaccine can be enhanced by an immunostimulant patch containing heat-labile enterotoxin from Escherichia coli, which activates immune responses.",NA
2003-09-08,2003-09-08,2003-09-14,0.1363636363636363,"Objective facts about the Public Health and FLU situation: 
In South Africa, Influenza and Pneumonia were ranked third and were responsible for 9.2% of deaths in 2010. 
In a study, Hemophilus influenza was found to be responsible for 3% of bacteremia cases in patients with community-acquired pneumonia.",NA
2003-09-15,2003-09-15,2003-09-21,0.2142857142857142,"Objective facts about the Public Health and FLU situation:
Influenza A virus infection can stimulate cross-priming of CD8+ T cells. 
Influenza-like symptoms are common in Ebola virus infection. 
Respiratory infections, including influenza, are a common cause of sudden events in infants. 
Avian influenza virus is an example of a wildlife infection that can impact human and livestock health.",NA
2003-09-22,2003-09-22,2003-09-28,0.1363636363636363,"As of 2003, Haemophilus influenzae and Streptococcus pneumoniae are common causes of pulmonary complications in solid organ transplant recipients.",NA
2003-09-29,2003-09-29,2003-10-05,0.125,The flu is an illness caused by flu viruses.,NA
2003-10-06,2003-10-06,2003-10-12,0.1860465116279069,The avian influenza outbreak is mentioned as a significant public health concern.,NA
2003-10-13,2003-10-13,2003-10-19,0.0,The disease of influenza is a common contagious viral infection of the upper respiratory tract.,NA
2003-10-20,2003-10-20,2003-10-26,0.0,The active ingredients in elderberry are thought to inactivate an enzyme that normally allows the flu virus to penetrate cell walls.,NA
2003-10-27,2003-10-27,2003-11-02,0.1304347826086956,"The 1918 pandemic influenza virus was highly conserved, with partial hemagglutinin (HA) gene sequences determined for strains from five cases.",NA
2003-11-03,2003-11-03,2003-11-09,0.0,The risk of serious bacterial infections has decreased in countries where vaccination for S pneumonia and H influenzae has been introduced.,NA
2003-11-10,2003-11-10,2003-11-16,0.0,The World Organisation for Animal Health (WOAH) lists avian influenza as one of the diseases that can affect animals and potentially spread to humans.,NA
2003-11-17,2003-11-17,2003-11-23,0.0,The CDC has launched a new influenza A wastewater dashboard to track the spread of the virus.,NA
2003-11-24,2003-11-24,2003-11-30,0.0,"The 2003 articles mention influenza as a topic of discussion in various contexts, including vaccine development, disease outbreaks, and public health preparedness.",NA
2003-12-01,2003-12-01,2003-12-07,0.0,"Influenza is a concern for Americans, ranking 4th among their top health worries.",NA
2003-12-08,2003-12-08,2003-12-14,0.2857142857142857,"Objective facts about the Public Health and FLU situation: 
In 2003, there were concerns about influenza and pneumonia infections, with a study suggesting that influenza A or C pneumoniae infection might be followed by a secondary infection with S pneumoniae. 
In 2003, there were practical guidelines for infection control in health care settings, including for influenza and other infections.",NA
2003-12-15,2003-12-15,2003-12-21,0.0,Influenza is a risk factor for secondary bacterial infections that may cause severe disease in persons with asplenia.,NA
2003-12-22,2003-12-22,2003-12-28,0.0,"The bird flu virus was present in South Korea in 2003, leading to the slaughter of 2.5 million chickens to halt its spread.",NA
2003-12-29,2003-12-29,2004-01-04,0.1428571428571428,"Influenza is an infectious disease marked by respiratory inflammation, fever, muscular pain, and intestinal tract irritation, killing an estimated 36,000 people annually.",NA
2004-01-05,2004-01-05,2004-01-11,0.2,"Viruses are the causal pathogen in most upper respiratory tract infection cases, with fewer than 10% of the cases caused by bacteria.",NA
2004-01-12,2004-01-12,2004-01-18,0.2222222222222222,"Influenza virus is a common co-infection in children with bacterial tracheitis, particularly with parainfluenza type 1.",NA
2004-01-19,2004-01-19,2004-01-25,0.0,"The 1918 influenza pandemic was caused by a mutation in an existing influenza virus, and a similar mutation can lead to a virulent flare-up.",NA
2004-01-26,2004-01-26,2004-02-01,0.2666666666666666,"As of January 2004, influenza is a common infection of the nose and throat, and sometimes the lungs, caused by a virus that passes from one person to another.",NA
2004-02-02,2004-02-02,2004-02-08,0.2222222222222222,"Asia is considered the traditional cradle of influenza, and most flu strains start in China, which has a large population.",NA
2004-02-09,2004-02-09,2004-02-15,0.0952380952380952,"Influenza A(H5N1) virus infection is rare in humans, but has extended its geographic distribution to Asia, Africa, Europe, and the Middle East.",NA
2004-02-16,2004-02-16,2004-02-22,0.1666666666666666,"Objective facts about the Public Health and FLU situation: 
The bird flu outbreak was first reported in Thailand in November 2003. 
Avian Influenza (""Bird Flu"") was a concern in February 2004, with no cases reported in DPR Korea at that time. 
Influenza and parainfluenza viruses were mentioned as potential causes of Pityriasis rosea. 
Necroptosis blockade was found to prevent lung injury in severe influenza infection.",NA
2004-02-23,2004-02-23,2004-02-29,0.15625,"Avian Influenza (AI) outbreaks have occurred in several Asian countries and the United States, affecting broiler exports.",NA
2004-03-01,2004-03-01,2004-03-07,0.1666666666666666,The avian influenza A(H5N1) situation in Asia is a concern for public health.,NA
2004-03-08,2004-03-08,2004-03-14,0.074074074074074,"In 2004, there were outbreaks of avian influenza (bird flu) in Maryland, USA, and other parts of the world, leading to the destruction of thousands of chickens to stem the spread of the disease.",NA
2004-03-15,2004-03-15,2004-03-21,0.2333333333333333,"The current influenza epidemic in the US, the avian flu, and severe acute respiratory syndrome (SARS) in Southeast Asia are infectious diseases that have raised concerns.",NA
2004-03-22,2004-03-22,2004-03-28,0.0294117647058823,"Objective facts about the Public Health and FLU situation:
The International Vaccine Centre (INTERVAC) will be headquartering at VIDO, with a budget of $61.8 million, and will require Level 3 safety regulations for labs dealing with infectious diseases such as avian influenza. 
Influenza is a common pathogen causing Central Nervous System (CNS) infections, and risk factors for infection include age, immunocompromised status, and underlying medical conditions.",NA
2004-03-29,2004-03-29,2004-04-04,0.0952380952380952,"The avian-like H5N1 influenza viruses were isolated from two patients in 2004, one of whom succumbed to infection.",NA
2004-04-05,2004-04-05,2004-04-11,0.0,"The H5N1 HPAI virus is not present in poultry or other birds on European, African, Australian, and North and South American continents.",NA
2004-04-12,2004-04-12,2004-04-18,0.0625,"Influenza A infection can have a rare presentation, and it can also cause seizures and epilepsies secondary to central nervous system infection.",NA
2004-04-19,2004-04-19,2004-04-25,0.0714285714285714,"The influenza virus is an example of a disease that can be linked to overexploitation of a natural water resource, as seen in the case of Lake Malawi in Africa.",NA
2004-04-26,2004-04-26,2004-05-02,0.0,"Objective facts about the Public Health and FLU situation: 
In 2004, researchers found that the 2009 H1N1 vaccine protected against the 1918 Spanish influenza virus .",NA
