date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
1994-11-21,1.113,1.116,1.161,1.175,1.083,1.072,1.1,1.186,1.229,,
1994-11-28,1.117,1.129,1.177,1.187,1.095,1.064,1.116,1.163,1.238,"The Philippines has substantial hydro power resources, which can help achieve a fuel mix that insulates the sector from drastic changes in oil supplies and prices.","[No Notable Change] A discussion of the Philippines’ hydropower potential has no direct bearing on U.S. crude supply/demand or refinery conditions, so it provides no meaningful signal for next-week U.S. gasoline prices."
1994-12-05,1.127,1.147,1.21,1.211,1.105,1.061,1.135,1.184,1.249,There is no objective fact about United States gasoline price or oil price in the provided search results.,"[No Notable Change] No objective facts about U.S. gasoline or oil prices were provided, so there is no basis to forecast a meaningful week-ahead move."
1994-12-12,1.131,1.158,1.225,1.223,1.114,1.054,1.147,1.191,1.257,The price of normal butane relative to unleaded gasoline on the U.S. Gulf Coast fell about 5 cents per gallon between 1987 and 1988.,"[No Notable Change] A historical 1987–1988 butane-to-unleaded price shift provides no current-week supply, demand, or refinery information that would move U.S. gasoline prices next week."
1994-12-19,1.134,1.169,1.237,1.235,1.122,1.053,1.159,1.175,1.26,There are no objective facts about the current United States gasoline price or oil price in the provided search results.,"[No Notable Change] No objective facts on U.S. gasoline or crude oil prices were provided, implying no actionable signals for a meaningful price move next week."
1994-12-26,1.125,1.163,1.23,1.233,1.115,1.041,1.146,1.153,1.261,The oil shocks of the 1970s led to an expansion of Saudi Arabia's economy due to increased oil prices.,"[No Notable Change] A historical note about 1970s oil shocks and Saudi economic expansion provides no current-week supply, demand, or inventory information to move U.S. gasoline prices next week."
1995-01-02,1.127,1.156,1.227,1.228,1.107,1.045,1.146,1.176,1.268,The economic risk associated with fluctuating fossil fuel prices can be decreased by using biomass power generation.,"[No Notable Change] A general statement about using biomass to reduce long-term fossil price risk provides no immediate supply, demand, or refinery-impact information that would move U.S. gasoline prices next week."
1995-01-09,1.134,1.155,1.225,1.226,1.106,1.066,1.146,1.159,1.268,"The US government maintains an underground petroleum storage facility, which may impact fuel and oil prices.","[No Notable Change] A generic mention of an underground petroleum storage facility provides no new information about releases, outages, or supply-demand shifts that would move U.S. gasoline prices next week."
1995-01-16,1.126,1.15,1.22,1.218,1.104,1.051,1.143,1.136,1.264,The price of oil has increased considerably in the last two years as of January 1995.,"[No Notable Change] An oil-price increase over the prior two years as of January 1995 provides no specific, near-term weekly driver for U.S. gasoline prices in the following week."
1995-01-23,1.132,1.15,1.222,1.214,1.104,1.071,1.138,1.167,1.258,"The average gasoline price in the US is not mentioned in the provided search results. However, there is a mention of an attempt to lower gasoline prices by releasing gasoline from the Northeast reserve.","[No Notable Change] A one-off attempt to lower prices by releasing gasoline from the Northeast reserve lacks detail on scale or market impact, implying no clear week-ahead national gasoline price move."
1995-01-30,1.131,1.148,1.219,1.209,1.104,1.072,1.142,1.145,1.253,The price of oil declined in 1930 after the discovery of the East Texas oilfield.,[No Notable Change] A historical note about oil prices declining in 1930 after the East Texas oilfield discovery provides no current-week supply/demand information to affect next week’s U.S. gasoline prices.
1995-02-06,1.124,1.145,1.219,1.205,1.101,1.062,1.139,1.126,1.248,The IMF Staff Country Reports Volume 1995 Issue 010 mentions that the United States imports petroleum at above prevailing international prices.,"[No Notable Change] A 1995 IMF report about U.S. petroleum imports pricing contains no current-week supply, demand, refinery, or crude price developments that would move U.S. gasoline prices next week."
1995-02-13,1.121,1.141,1.218,1.201,1.097,1.058,1.133,1.152,1.245,The American Automobile Association reported 1994 gasoline and oil cost rates.,"[No Notable Change] A historical AAA report on 1994 gasoline and oil cost rates provides no current supply, demand, or policy information that would affect next week’s U.S. gasoline prices."
1995-02-20,1.115,1.138,1.216,1.198,1.094,1.049,1.129,1.133,1.243,,
1995-02-27,1.121,1.137,1.216,1.193,1.095,1.068,1.132,1.117,1.24,The prices of fuels such as natural gas and oil were uncertain in 1995 and affected the economic evaluation of energy efficiency projects.,[No Notable Change] A 1995 discussion of uncertain oil and natural gas prices is outdated and provides no current-week supply/demand signal to move U.S. gasoline prices next week.
1995-03-06,1.123,1.137,1.212,1.191,1.096,1.068,1.133,1.156,1.237,The Arctic Refuge coastal plain is rated by geologists as the most promising onshore oil and gas exploration area in the United States.,"[No Notable Change] A geologists’ rating of the Arctic Refuge as promising does not create immediate additional U.S. crude supply or alter near-term refinery conditions, so next-week gasoline prices are unlikely to move materially."
1995-03-13,1.116,1.133,1.207,1.188,1.092,1.057,1.129,1.136,1.23,The United States refiner's acquisition cost for crude oil is a factor in determining jet fuel prices.,"[No Notable Change] The single statement only notes crude acquisition cost as a general factor in jet fuel pricing and provides no new supply-demand, refinery, crude, or policy development likely to move U.S. gasoline prices next week."
1995-03-20,1.114,1.129,1.203,1.183,1.088,1.064,1.12,1.12,1.229,The latest US inflation report may provide clues to future gasoline prices.,"[No Notable Change] A general note that the latest U.S. inflation report may provide clues lacks any specific developments in crude oil supply/demand, refinery operations, inventories, or policy changes that would shift gasoline prices next week."
1995-03-27,1.121,1.128,1.198,1.18,1.088,1.08,1.121,1.166,1.223,The world price of oil is largely exogenous from the point of view of the U.S. economy.,"[No Notable Change] Oil prices are described as largely exogenous to the U.S. economy with no specific weekly supply/demand shock indicated, implying no clear directional change for U.S. gasoline prices next week."
1995-04-03,1.133,1.132,1.2,1.181,1.095,1.104,1.132,1.152,1.226,"The objective facts about the United States gasoline price and oil price are:
The price of oil was unreasonably low in 1995, which would render any conservation efforts ineffective .
Oil prices were lower on average in 1995 .
There is a conversion factor of one kiloliter equal to 6.29 barrels of oil .",[No Notable Change] Historical facts about unusually low 1995 oil prices and a barrel-to-kiloliter conversion factor provide no current-week supply/demand or pricing signal for next week’s U.S. gasoline prices.
1995-04-10,1.149,1.143,1.202,1.185,1.11,1.122,1.149,1.186,1.241,"The use of alternate feedstocks, such as naphtha, fuel oil, and coal, has been considered in ammonia plants in the United States, which could impact the demand for natural gas.",[No Notable Change] Alternate feedstocks for U.S. ammonia plants may shift natural gas demand but provide no direct near-term signal for crude oil or U.S. gasoline supply/demand to move prices next week.
1995-04-17,1.163,1.16,1.209,1.196,1.132,1.137,1.168,1.179,1.245,"The prices mentioned in the search results are not directly related to United States gasoline price or oil price, but rather subscription prices, single copy prices, and prices of other commodities.",[No Notable Change] The provided items only mention subscription/single-copy or unrelated commodity prices and contain no information about U.S. gasoline or crude oil market drivers to indicate a directional move.
1995-04-24,1.184,1.187,1.228,1.216,1.164,1.16,1.192,1.161,1.258,The annual cost of corrosion and corrosion protection in the United States is estimated by the National Association of Corrosion Engineers (NACE) to be in excess of $276 billion.,"[No Notable Change] The cited national estimate of corrosion costs is a broad economic figure with no direct, near-term impact on U.S. gasoline supply, demand, or crude/refined product pricing for next week."
1995-05-01,1.194,1.2,1.243,1.233,1.175,1.158,1.208,1.203,1.269,The price of oil in 1994 rose to a level of around $16.50 per barrel.,"[No Notable Change] A historical note about 1994 oil prices provides no current-week supply, demand, or refinery information that would affect next week’s U.S. gasoline prices."
1995-05-08,1.216,1.224,1.261,1.256,1.2,1.191,1.221,1.183,1.28,The price of gasoline in Barbados in 1995 was affected by oil import prices.,"[No Notable Change] A historical note about Barbados gasoline prices in 1995 provides no relevant current-week information affecting U.S. gasoline supply, demand, or crude costs."
1995-05-15,1.226,1.234,1.276,1.27,1.208,1.197,1.231,1.227,1.287,The provided search results do not contain any objective facts about the current United States gasoline price or oil price.,"[No Notable Change] No objective facts on U.S. gasoline or oil prices are provided, so there is no evidenced basis to forecast a meaningful week-ahead price move."
1995-05-22,1.244,1.252,1.292,1.286,1.227,1.224,1.247,1.214,1.292,The United States has been a net importer of natural gas since 1958.,[No Notable Change] A historical fact about the U.S. being a net natural gas importer since 1958 provides no current-week supply/demand or crude/refining signal that would move U.S. gasoline prices next week.
1995-05-29,1.246,1.262,1.311,1.3,1.233,1.217,1.254,1.218,1.295,The Railroad Commission has strongly influenced the supply and price of oil and natural gas throughout the United States for much of the twentieth century.,"[No Notable Change] A historical note about the Railroad Commission’s past influence provides no current-week supply, demand, or refinery developments that would move U.S. gasoline prices next week."
